2,"              precision    recall  f1-score   support

           1       0.74      0.93      0.83    798177
           2       0.15      0.04      0.07    137610
           3       0.15      0.04      0.06    146831

    accuracy                           0.70   1082618
   macro avg       0.35      0.34      0.32   1082618
weighted avg       0.59      0.70      0.63   1082618
"
3,"              precision    recall  f1-score   support

           1       0.74      0.92      0.82    798177
           2       0.15      0.05      0.08    137610
           3       0.15      0.04      0.07    146831

    accuracy                           0.69   1082618
   macro avg       0.35      0.34      0.32   1082618
weighted avg       0.59      0.69      0.62   1082618
"
4,"              precision    recall  f1-score   support

           1       0.74      0.93      0.82    798177
           2       0.15      0.05      0.07    137610
           3       0.15      0.04      0.06    146831

    accuracy                           0.69   1082618
   macro avg       0.35      0.34      0.32   1082618
weighted avg       0.59      0.69      0.62   1082618
"
5,"              precision    recall  f1-score   support

           1       0.74      0.88      0.80    798177
           2       0.14      0.06      0.09    137610
           3       0.14      0.07      0.09    146831

    accuracy                           0.67   1082618
   macro avg       0.34      0.34      0.33   1082618
weighted avg       0.58      0.67      0.62   1082618
"
6,"              precision    recall  f1-score   support

           1       0.74      0.93      0.83    798177
           2       0.16      0.04      0.07    137610
           3       0.14      0.04      0.06    146831

    accuracy                           0.70   1082618
   macro avg       0.35      0.34      0.32   1082618
weighted avg       0.58      0.70      0.62   1082618
"
7,"              precision    recall  f1-score   support

           1       0.74      0.96      0.84    798177
           2       0.15      0.02      0.04    137610
           3       0.14      0.02      0.03    146831

    accuracy                           0.72   1082618
   macro avg       0.34      0.34      0.30   1082618
weighted avg       0.58      0.72      0.63   1082618
"
8,"              precision    recall  f1-score   support

           1       0.74      0.98      0.84    798177
           2       0.16      0.02      0.03    137610
           3       0.14      0.01      0.02    146831

    accuracy                           0.72   1082618
   macro avg       0.35      0.33      0.30   1082618
weighted avg       0.58      0.72      0.63   1082618
"
9,"              precision    recall  f1-score   support

           1       0.74      0.99      0.85    798177
           2       0.18      0.01      0.02    137610
           3       0.17      0.01      0.01    146831

    accuracy                           0.73   1082618
   macro avg       0.36      0.33      0.29   1082618
weighted avg       0.59      0.73      0.63   1082618
"
10,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85    798177
           2       0.20      0.00      0.01    137610
           3       0.18      0.00      0.00    146831

    accuracy                           0.74   1082618
   macro avg       0.37      0.33      0.29   1082618
weighted avg       0.59      0.74      0.63   1082618
"
11,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85    798177
           2       0.22      0.00      0.01    137610
           3       0.18      0.00      0.00    146831

    accuracy                           0.74   1082618
   macro avg       0.38      0.33      0.29   1082618
weighted avg       0.60      0.74      0.63   1082618
"
12,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85    798177
           2       0.23      0.00      0.00    137610
           3       0.19      0.00      0.00    146831

    accuracy                           0.74   1082618
   macro avg       0.38      0.33      0.28   1082618
weighted avg       0.60      0.74      0.63   1082618
"
13,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85    798177
           2       0.23      0.00      0.00    137610
           3       0.18      0.00      0.00    146831

    accuracy                           0.74   1082618
   macro avg       0.38      0.33      0.28   1082618
weighted avg       0.60      0.74      0.63   1082618
"
14,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85    798177
           2       0.25      0.00      0.00    137610
           3       0.18      0.00      0.00    146831

    accuracy                           0.74   1082618
   macro avg       0.39      0.33      0.28   1082618
weighted avg       0.60      0.74      0.63   1082618
"
15,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85    798177
           2       0.23      0.00      0.00    137610
           3       0.22      0.00      0.00    146831

    accuracy                           0.74   1082618
   macro avg       0.40      0.33      0.28   1082618
weighted avg       0.60      0.74      0.63   1082618
"
