2,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.24      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.24      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
3,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.24      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.24      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
4,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.24      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.24      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
5,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.24      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.24      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
6,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.24      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.24      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
7,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.24      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.24      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
8,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.24      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.24      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
9,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.25      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.25      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
10,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.25      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.25      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
11,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.25      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.25      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
12,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.25      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.25      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
13,"              precision    recall  f1-score   support

           1       0.74      1.00      0.85   1197776
           2       0.00      0.00      0.00     96759
           3       0.00      0.00      0.00    109839
           4       0.25      0.00      0.00    219553

    accuracy                           0.74   1623927
   macro avg       0.25      0.25      0.21   1623927
weighted avg       0.58      0.74      0.63   1623927
"
