2,"              precision    recall  f1-score   support

           1       0.79      0.95      0.86    913253
           2       0.23      0.06      0.09    239806

    accuracy                           0.76   1153059
   macro avg       0.51      0.50      0.48   1153059
weighted avg       0.68      0.76      0.70   1153059
"
3,"              precision    recall  f1-score   support

           1       0.79      0.94      0.86    913253
           2       0.23      0.07      0.10    239806

    accuracy                           0.76   1153059
   macro avg       0.51      0.50      0.48   1153059
weighted avg       0.68      0.76      0.70   1153059
"
4,"              precision    recall  f1-score   support

           1       0.79      0.95      0.86    913253
           2       0.23      0.06      0.10    239806

    accuracy                           0.76   1153059
   macro avg       0.51      0.50      0.48   1153059
weighted avg       0.68      0.76      0.70   1153059
"
5,"              precision    recall  f1-score   support

           1       0.79      0.91      0.85    913253
           2       0.21      0.10      0.13    239806

    accuracy                           0.74   1153059
   macro avg       0.50      0.50      0.49   1153059
weighted avg       0.67      0.74      0.70   1153059
"
6,"              precision    recall  f1-score   support

           1       0.79      0.95      0.87    913253
           2       0.23      0.06      0.09    239806

    accuracy                           0.77   1153059
   macro avg       0.51      0.50      0.48   1153059
weighted avg       0.68      0.77      0.70   1153059
"
7,"              precision    recall  f1-score   support

           1       0.79      0.97      0.87    913253
           2       0.23      0.03      0.05    239806

    accuracy                           0.78   1153059
   macro avg       0.51      0.50      0.46   1153059
weighted avg       0.68      0.78      0.70   1153059
"
8,"              precision    recall  f1-score   support

           1       0.79      0.98      0.88    913253
           2       0.24      0.02      0.04    239806

    accuracy                           0.78   1153059
   macro avg       0.52      0.50      0.46   1153059
weighted avg       0.68      0.78      0.70   1153059
"
9,"              precision    recall  f1-score   support

           1       0.79      0.99      0.88    913253
           2       0.26      0.01      0.02    239806

    accuracy                           0.79   1153059
   macro avg       0.53      0.50      0.45   1153059
weighted avg       0.68      0.79      0.70   1153059
"
10,"              precision    recall  f1-score   support

           1       0.79      1.00      0.88    913253
           2       0.27      0.00      0.01    239806

    accuracy                           0.79   1153059
   macro avg       0.53      0.50      0.45   1153059
weighted avg       0.68      0.79      0.70   1153059
"
11,"              precision    recall  f1-score   support

           1       0.79      1.00      0.88    913253
           2       0.27      0.00      0.01    239806

    accuracy                           0.79   1153059
   macro avg       0.53      0.50      0.44   1153059
weighted avg       0.68      0.79      0.70   1153059
"
12,"              precision    recall  f1-score   support

           1       0.79      1.00      0.88    913253
           2       0.27      0.00      0.00    239806

    accuracy                           0.79   1153059
   macro avg       0.53      0.50      0.44   1153059
weighted avg       0.68      0.79      0.70   1153059
"
13,"              precision    recall  f1-score   support

           1       0.79      1.00      0.88    913253
           2       0.27      0.00      0.00    239806

    accuracy                           0.79   1153059
   macro avg       0.53      0.50      0.44   1153059
weighted avg       0.68      0.79      0.70   1153059
"
14,"              precision    recall  f1-score   support

           1       0.79      1.00      0.88    913253
           2       0.26      0.00      0.00    239806

    accuracy                           0.79   1153059
   macro avg       0.53      0.50      0.44   1153059
weighted avg       0.68      0.79      0.70   1153059
"
15,"              precision    recall  f1-score   support

           1       0.79      1.00      0.88    913253
           2       0.28      0.00      0.00    239806

    accuracy                           0.79   1153059
   macro avg       0.53      0.50      0.44   1153059
weighted avg       0.68      0.79      0.70   1153059
"
